creado,texto_es,texto_en,polaridad,valor_polaridad,ubicacion_usuario,terminos_2, terminos_3
2019-08-22 01:21:29,el no ha entendido que el problema que tiene es de gestión mas no político 100dias,He has not understood that the problem he has is of management but not political 100days,neutral,0.0,Cuenca Ecuador,el_no no_ha ha_entendido entendido_que que_el el_problema problema_que que_tiene tiene_es es_de de_gestin gestin_mas mas_no no_poltico poltico_100dias,el_no_ha no_ha_entendido ha_entendido_que entendido_que_el que_el_problema el_problema_que problema_que_tiene que_tiene_es tiene_es_de es_de_gestin de_gestin_mas gestin_mas_no mas_no_poltico no_poltico_100dias
2019-08-22 00:25:01,cómo califica ud.? la administración del ing. alcalde de cuenca en estos 100 días. azuay,How do you rate the administration of the mayor of Cuenca in these 100 days azuay,neutral,0.0,,cmo_califica califica_ud ud_la la_administracin administracin_del del_ing ing_alcalde alcalde_de de_cuenca cuenca_en en_estos estos_100 100_das das_azuay,cmo_califica_ud califica_ud_la ud_la_administracin la_administracin_del administracin_del_ing del_ing_alcalde ing_alcalde_de alcalde_de_cuenca de_cuenca_en cuenca_en_estos en_estos_100 estos_100_das 100_das_azuay
2019-08-21 23:58:54,el lidera esta reunión con el fin de escuchar los requerimientos y buscar la manera de solucionar la preocupante situación que ya lleva varios años afectando a los moradores.,He leads this meeting in order to listen to the requirements and find a way to solve the worrying situation that has been affecting residents for several years,neutral,0.0,Cuenca Ecuador,el_lidera lidera_esta esta_reunin reunin_con con_el el_fin fin_de de_escuchar escuchar_los los_requerimientos requerimientos_y y_buscar buscar_la la_manera manera_de de_solucionar solucionar_la la_preocupante preocupante_situacin situacin_que que_ya ya_lleva lleva_varios varios_aos aos_afectando afectando_a a_los los_moradores,el_lidera_esta lidera_esta_reunin esta_reunin_con reunin_con_el con_el_fin el_fin_de fin_de_escuchar de_escuchar_los escuchar_los_requerimientos los_requerimientos_y requerimientos_y_buscar y_buscar_la buscar_la_manera la_manera_de manera_de_solucionar de_solucionar_la solucionar_la_preocupante la_preocupante_situacin preocupante_situacin_que situacin_que_ya que_ya_lleva ya_lleva_varios lleva_varios_aos varios_aos_afectando aos_afectando_a afectando_a_los a_los_moradores
2019-08-21 22:21:10,bien señor alcalde trabajando por la necesidades de las 21 parroquias rurales y no como otros que trabajaban con quienes les convenía politicamente.,good mayor working for the needs of the 21 rural parishes and not as others who worked with those who politically convince them,positivo,0.2333333333333333,,bien_seor seor_alcalde alcalde_trabajando trabajando_por por_la la_necesidades necesidades_de de_las las_21 21_parroquias parroquias_rurales rurales_y y_no no_como como_otros otros_que que_trabajaban trabajaban_con con_quienes quienes_les les_convena convena_politicamente,bien_seor_alcalde seor_alcalde_trabajando alcalde_trabajando_por trabajando_por_la por_la_necesidades la_necesidades_de necesidades_de_las de_las_21 las_21_parroquias 21_parroquias_rurales parroquias_rurales_y rurales_y_no y_no_como no_como_otros como_otros_que otros_que_trabajaban que_trabajaban_con trabajaban_con_quienes con_quienes_les quienes_les_convena les_convena_politicamente
2019-08-21 22:00:00,cuenca | el alcalde destacó el trabajo en territorio durante el informe de los cien primeros días de su gestión.,The mayor basin highlighted the work in territory during the report of the first hundred days of his management,positivo,0.25,Ecuador,cuenca_el el_alcalde alcalde_destac destac_el el_trabajo trabajo_en en_territorio territorio_durante durante_el el_informe informe_de de_los los_cien cien_primeros primeros_das das_de de_su su_gestin,cuenca_el_alcalde el_alcalde_destac alcalde_destac_el destac_el_trabajo el_trabajo_en trabajo_en_territorio en_territorio_durante territorio_durante_el durante_el_informe el_informe_de informe_de_los de_los_cien los_cien_primeros cien_primeros_das primeros_das_de das_de_su de_su_gestin
2019-08-21 21:56:37,señor haga el favor de no tomar a los conquenses por gilipollas y preocúpese de cosas como la guarrería de las aceras el acceso al nuevo hospital la mierda que lleva el júcar y la más mierda que llevará si incarlopsa gracias a page instala sus macrogranjas.,Sir please do not take the Cuencans for assholes and worry about things like the sidewalk kennel the access to the new hospital the shit that the jcar carries and the most shit to take if incarlopsa thanks to page installs his macrogranjas,positivo,0.08727272727272727,Rovaniemi Finlandia,seor_haga haga_el el_favor favor_de de_no no_tomar tomar_a a_los los_conquenses conquenses_por por_gilipollas gilipollas_y y_preocpese preocpese_de de_cosas cosas_como como_la la_guarrera guarrera_de de_las las_aceras aceras_el el_acceso acceso_al al_nuevo nuevo_hospital hospital_la la_mierda mierda_que que_lleva lleva_el el_jcar jcar_y y_la la_ms ms_mierda mierda_que que_llevar llevar_si si_incarlopsa incarlopsa_gracias gracias_a a_page page_instala instala_sus sus_macrogranjas,seor_haga_el haga_el_favor el_favor_de favor_de_no de_no_tomar no_tomar_a tomar_a_los a_los_conquenses los_conquenses_por conquenses_por_gilipollas por_gilipollas_y gilipollas_y_preocpese y_preocpese_de preocpese_de_cosas de_cosas_como cosas_como_la como_la_guarrera la_guarrera_de guarrera_de_las de_las_aceras las_aceras_el aceras_el_acceso el_acceso_al acceso_al_nuevo al_nuevo_hospital nuevo_hospital_la hospital_la_mierda la_mierda_que mierda_que_lleva que_lleva_el lleva_el_jcar el_jcar_y jcar_y_la y_la_ms la_ms_mierda ms_mierda_que mierda_que_llevar que_llevar_si llevar_si_incarlopsa si_incarlopsa_gracias incarlopsa_gracias_a gracias_a_page a_page_instala page_instala_sus instala_sus_macrogranjas
2019-08-21 21:06:56,cuenca: informe de los 100 días de gestión del alcalde 100sobre100,basin report of the 100 days of management of the mayor 100 over 100,neutral,0.0,Cuenca Ecuador,cuenca_informe informe_de de_los los_100 100_das das_de de_gestin gestin_del del_alcalde alcalde_100sobre100,cuenca_informe_de informe_de_los de_los_100 los_100_das 100_das_de das_de_gestin de_gestin_del gestin_del_alcalde del_alcalde_100sobre100
2019-08-21 19:16:20,presentación del informe por los primeros 100 días de gestión de una administración transparente en base a la participación activa de los ciudadanos. sin duda alguna se unió. alcalde pedro palacios unida 💯 días 💯realidades cuencaunida,Presentation of the report for the first 100 days of management of a transparent administration based on the active participation of citizens without a doubt Mayor Pedro Palacios United of Cuenca Realities,positivo,0.058333333333333334,Cuenca Ecuador,presentacin_del del_informe informe_por por_los los_primeros primeros_100 100_das das_de de_gestin gestin_de de_una una_administracin administracin_transparente transparente_en en_base base_a a_la la_participacin participacin_activa activa_de de_los los_ciudadanos ciudadanos_sin sin_duda duda_alguna alguna_se se_uni uni_alcalde alcalde_pedro pedro_palacios palacios_unida unida_das das_realidades realidades_cuencaunida,presentacin_del_informe del_informe_por informe_por_los por_los_primeros los_primeros_100 primeros_100_das 100_das_de das_de_gestin de_gestin_de gestin_de_una de_una_administracin una_administracin_transparente administracin_transparente_en transparente_en_base en_base_a base_a_la a_la_participacin la_participacin_activa participacin_activa_de activa_de_los de_los_ciudadanos los_ciudadanos_sin ciudadanos_sin_duda sin_duda_alguna duda_alguna_se alguna_se_uni se_uni_alcalde uni_alcalde_pedro alcalde_pedro_palacios pedro_palacios_unida palacios_unida_das unida_das_realidades das_realidades_cuencaunida
2019-08-21 18:52:22,la declaratoria de centro històrico lleva implìcito prohibir toda clase de construcciones conservar las paredes de.cerramiento intocadas muros de adobe sacros. si el sr. se propone dinamizar la ruta del tranvia comience por derogar la ordenanza exagerada.,the historic center declaration implies the prohibition of all kinds of constructions conserving the untouched enclosure walls sacred adobe walls if mr intends to energize the tram route begin by repealing the exaggerated ordinance,negativo,-0.19999999999999998,Cuenca Ecuador,la_declaratoria declaratoria_de de_centro centro_histrico histrico_lleva lleva_implcito implcito_prohibir prohibir_toda toda_clase clase_de de_construcciones construcciones_conservar conservar_las las_paredes paredes_decerramiento decerramiento_intocadas intocadas_muros muros_de de_adobe adobe_sacros sacros_si si_el el_sr sr_se se_propone propone_dinamizar dinamizar_la la_ruta ruta_del del_tranvia tranvia_comience comience_por por_derogar derogar_la la_ordenanza ordenanza_exagerada,la_declaratoria_de declaratoria_de_centro de_centro_histrico centro_histrico_lleva histrico_lleva_implcito lleva_implcito_prohibir implcito_prohibir_toda prohibir_toda_clase toda_clase_de clase_de_construcciones de_construcciones_conservar construcciones_conservar_las conservar_las_paredes las_paredes_decerramiento paredes_decerramiento_intocadas decerramiento_intocadas_muros intocadas_muros_de muros_de_adobe de_adobe_sacros adobe_sacros_si sacros_si_el si_el_sr el_sr_se sr_se_propone se_propone_dinamizar propone_dinamizar_la dinamizar_la_ruta la_ruta_del ruta_del_tranvia del_tranvia_comience tranvia_comience_por comience_por_derogar por_derogar_la derogar_la_ordenanza la_ordenanza_exagerada
2019-08-21 18:37:04,todo el centro perimetral de està declarado centro històrico èsto ha auyentado todo negocio rentable si el sr. alcalde quiere reactivar primero hay que enanchar las calles circundantes reconstruir los arabescos de las bocacalles dinamizar la ciudad como era antes.,The entire perimeter center of this declared historical center has increased all profitable business if the mayor wants to reactivate first the surrounding streets must be widened rebuild the arabesques of the mouths revitalize the city as it was before,positivo,0.041666666666666664,Cuenca Ecuador,todo_el el_centro centro_perimetral perimetral_de de_est est_declarado declarado_centro centro_histrico histrico_sto sto_ha ha_auyentado auyentado_todo todo_negocio negocio_rentable rentable_si si_el el_sr sr_alcalde alcalde_quiere quiere_reactivar reactivar_primero primero_hay hay_que que_enanchar enanchar_las las_calles calles_circundantes circundantes_reconstruir reconstruir_los los_arabescos arabescos_de de_las las_bocacalles bocacalles_dinamizar dinamizar_la la_ciudad ciudad_como como_era era_antes,todo_el_centro el_centro_perimetral centro_perimetral_de perimetral_de_est de_est_declarado est_declarado_centro declarado_centro_histrico centro_histrico_sto histrico_sto_ha sto_ha_auyentado ha_auyentado_todo auyentado_todo_negocio todo_negocio_rentable negocio_rentable_si rentable_si_el si_el_sr el_sr_alcalde sr_alcalde_quiere alcalde_quiere_reactivar quiere_reactivar_primero reactivar_primero_hay primero_hay_que hay_que_enanchar que_enanchar_las enanchar_las_calles las_calles_circundantes calles_circundantes_reconstruir circundantes_reconstruir_los reconstruir_los_arabescos los_arabescos_de arabescos_de_las de_las_bocacalles las_bocacalles_dinamizar bocacalles_dinamizar_la dinamizar_la_ciudad la_ciudad_como ciudad_como_era como_era_antes
2019-08-21 18:19:46,y que tales los primeros 100 días de como alcalde de cuenca? para cuando el ?,and how about the first 100 days of as mayor of basin for when the,positivo,0.25,Cuenca Azuay Ecuador,y_que que_tales tales_los los_primeros primeros_100 100_das das_de de_como como_alcalde alcalde_de de_cuenca cuenca_para para_cuando cuando_el,y_que_tales que_tales_los tales_los_primeros los_primeros_100 primeros_100_das 100_das_de das_de_como de_como_alcalde como_alcalde_de alcalde_de_cuenca de_cuenca_para cuenca_para_cuando para_cuando_el
2019-08-21 17:33:13,cuenca | en el parque de la madre se cumple acto de informe del alcalde por los primeros 100 días de administración. 99sobre100 cuencaunida,basin in the park of the mother is fulfilled act of report of the mayor for the first 100 days of administration 99 over 100 basin,positivo,0.25,Cuenca Ecuador,cuenca_en en_el el_parque parque_de de_la la_madre madre_se se_cumple cumple_acto acto_de de_informe informe_del del_alcalde alcalde_por por_los los_primeros primeros_100 100_das das_de de_administracin administracin_99sobre100 99sobre100_cuencaunida,cuenca_en_el en_el_parque el_parque_de parque_de_la de_la_madre la_madre_se madre_se_cumple se_cumple_acto cumple_acto_de acto_de_informe de_informe_del informe_del_alcalde del_alcalde_por alcalde_por_los por_los_primeros los_primeros_100 primeros_100_das 100_das_de das_de_administracin de_administracin_99sobre100 administracin_99sobre100_cuencaunida
2019-08-21 17:10:19,nuestra presidenta y esposa del sr. alcalde yadira palacios siempre a su lado apoyando a esta administración y trabajando por y el bienestar de sus ciudadanos. 💜,our president and wife of mr mayor yadira palacios always by your side supporting this administration and working for and the welfare of its citizens,positivo,0.25,Cuenca Ecuador,nuestra_presidenta presidenta_y y_esposa esposa_del del_sr sr_alcalde alcalde_yadira yadira_palacios palacios_siempre siempre_a a_su su_lado lado_apoyando apoyando_a a_esta esta_administracin administracin_y y_trabajando trabajando_por por_y y_el el_bienestar bienestar_de de_sus sus_ciudadanos,nuestra_presidenta_y presidenta_y_esposa y_esposa_del esposa_del_sr del_sr_alcalde sr_alcalde_yadira alcalde_yadira_palacios yadira_palacios_siempre palacios_siempre_a siempre_a_su a_su_lado su_lado_apoyando lado_apoyando_a apoyando_a_esta a_esta_administracin esta_administracin_y administracin_y_trabajando y_trabajando_por trabajando_por_y por_y_el y_el_bienestar el_bienestar_de bienestar_de_sus de_sus_ciudadanos
2019-08-21 17:09:31,esto muy seguramente no "informó" el en su "sabatina" al mejor estilo correísta. desacato se llama y es muy grave.,this very surely did not inform him in his sabatina at the best style he is called contempt and it is very serious,positivo,0.4055555555555555,,esto_muy muy_seguramente seguramente_no no_inform inform_el el_en en_su su_sabatina sabatina_al al_mejor mejor_estilo estilo_corresta corresta_desacato desacato_se se_llama llama_y y_es es_muy muy_grave,esto_muy_seguramente muy_seguramente_no seguramente_no_inform no_inform_el inform_el_en el_en_su en_su_sabatina su_sabatina_al sabatina_al_mejor al_mejor_estilo mejor_estilo_corresta estilo_corresta_desacato corresta_desacato_se desacato_se_llama se_llama_y llama_y_es y_es_muy es_muy_grave
2019-08-21 17:02:05,el  brindó hoy un informe de los primeros 100 días de su gestión. la campaña informativa desarrollada fue “cien días cien realidades”. 100sobre100,the toast today a report of the first 100 days of its management the information campaign developed was one hundred and one hundred realities 100 over 100,positivo,0.175,Cuenca Ecuador,el_brind brind_hoy hoy_un un_informe informe_de de_los los_primeros primeros_100 100_das das_de de_su su_gestin gestin_la la_campaa campaa_informativa informativa_desarrollada desarrollada_fue fue_cien cien_das das_cien cien_realidades realidades_100sobre100,el_brind_hoy brind_hoy_un hoy_un_informe un_informe_de informe_de_los de_los_primeros los_primeros_100 primeros_100_das 100_das_de das_de_su de_su_gestin su_gestin_la gestin_la_campaa la_campaa_informativa campaa_informativa_desarrollada informativa_desarrollada_fue desarrollada_fue_cien fue_cien_das cien_das_cien das_cien_realidades cien_realidades_100sobre100
